address,balance,tier
0xb65ea2d1a46b6f00a444d7ef1075759109663358,535.0798939780072,tier1
0xbd9456215232214267f27c3c0100bb8d802ad3f7,63.194135096469765,tier0
0x66e0338f4121784fe9a3ad6a4d0c06eddbb40e29,32.08110392250827,tier0
0x5cb77f2f87a6477b95d135d9fd6ea535969c0a92,246.09295387679666,tier1
0x634dbefda059471bba24ff26b80c2435006c61d9,97.86880193853405,tier0
0x28a4a0fb44315268385f3fe34c97e508e04e137f,90.25040620685425,tier0
0xbee16053f2ce7c3cc14a603c41709b77bcac47ab,198.3760846269694,tier1
0xa43943ca4f987d4082f6a4cb45c05f019fd41a97,91.15244533469337,tier0
0xd7d27aad98101227b52d76bfbe5250559770fca3,49.32830987159508,tier0
0x390f748c8d02764e00ca62a1ad7e783f86a701ba,60.11706001447527,tier0
0x6f7c7a9597119372711e317a6f3caf945b3731d7,0,tier0
0x23306837b4e65fd4ae1f3b5376de0b078d89a89a,206.5455075106754,tier1
0x51489deea25a015f7a6737d820239fc4ab28ec54,6.048598094835395,tier0
0x11178a0e6f92b6c0a7009ec46a1b65641dcc9725,1162.040063257094,tier2
0x67103eebb790ed2e1ce99fa4df5b02dcda80239f,469.06512002995834,tier1
0x86df598b2b573f342b2f76b9b070cc6cad063026,343.1647479051425,tier1
0x9944690c3450cf30599248d65e146b9c4bf05996,319.8620239961733,tier1
0xea62580397c84e5f17e1ada2035b995c593aeeab,1118.5124514277686,tier2
0xfad861dd316a675c61cdc3c536ddbe4c1a39778c,7037.105109701559,tier2
0x50a354f9edaa453d59ffe1f88096b3b8225e7afe,0,tier0
0xe03659e93fb946a8c374400781fd48764a976d8e,37.45577165325571,tier0
0xe3b474ea507924e8858e9b6eca19e5e5374d3825,-5.684341886080802e-14,tier0
0x4dd5e64c80e3aae810d085efb0409bc8562c34c7,979.1694613142712,tier1
0x79b1afedc1546ca9b188fcef040613f20bafdb68,214.03426538676135,tier1
0xc1430d5e070ac88f9076cf5e4b8392fcee79e7ce,327.0071064426955,tier1
0x667854aa166533591dd44b635cd26517aae3d3e5,20.297282239798626,tier0
0xe448b2bec08297cd58528c9f266fb0bde2e1c4fb,1181.594672674022,tier2
0x43599fdae1438b16856d275fe8899fb8b7216e37,47.9771942976551,tier0
0xe62e9c9943617ff8e37242a981480a9faec9ebec,97.9173717779957,tier0
0x2af5bd24bf84ca7949587a93ef0d625c2832d368,240.78071964117078,tier1
0x1c0393f6ec86a96dd58fc31b1a2c7ffb3ce58463,94.707083043627,tier0
0x43f458cba4561cad6fbb3acc95e719a1e4e50b05,26.753413233724178,tier0
0x6bf5f8cfe8aa55d9c25bfcc2ed12510f395379d9,69.89525864204184,tier0
0xcbcb4e43e7988a7c2c8d75cf18371a1856f6de1b,725.887948339913,tier1
0xdb9b936373f859ce8c580bbc35b0eab89ca9fd70,90.49950978900588,tier0
0x7bc17f42367cfbe17f9c51d96a4a90f152735420,187.15781143617875,tier1
0x6fa59ff18ddba2ad0efdb7ce65d7b0d993747ef1,168.544595469886,tier1
0xc2ce75289c12ca5c9afe4105546ac2c3329ee32b,33.24889427686268,tier0
0xae5181ec1d430577c2dda2acc99ec7c51ba49108,120.73765815878802,tier1
0xd53de077613307edf801e9af48328bb928e9b37a,0,tier0
0x4738771a6dc6792e164974cf4b94c37c390a5a0c,132.5882237020349,tier1
0xacb1337bf40e832301606f5bb3c55585786530a3,93.52388531758616,tier0
0xce976be69d24253f81f31bbeca2fd24e05a87e42,206.00264757903668,tier1
0x9c254a14f1a7ba8d8e6a4606a1c6e162725d8d8c,53.945247406396184,tier0
0x112a2b35cfee6097fcc88cb3db0de114ad2ee2a4,100.652937097371,tier1
0xb90709e9c56ea54597c40cb1d9d4e97d2213ba8b,86.19464463858904,tier0
0xa97a74cc336df9e6035e767ac0376be5e926b8e6,5.875224842617182,tier0
0xc7cf4fa77fb3627e78e2460b76a37f0e6ca7c669,425.0848284379714,tier1
0xea00ec826e955eb5fc887cda00fb08a02e792a65,10.682227206525713,tier0
0xf418de60b55f93dfb83e31b73efb2e8807a5f5d8,160.2140863217183,tier1
0xbc0df0c4056e073a86a95fd6a46fa510cc6c1a0a,480.7447997733503,tier1
0xe1f694a61ebaf21f9fb8f528c69b2ac9a174866c,187.00350565018138,tier1
0x09e661d67ef73da50b418420b198b48e73e43738,0,tier0
0x6c81eac7a73bc4f2ba1ee011abe8cd3fe0cf4540,375.252792281887,tier1
0x5688dc92c42a0a4babd27bc05dddbcf76390a371,0,tier0
0x32d63133f625ee5b56487c2e53b2f1a58c7c706a,42.814215699779886,tier0
0x388d4dd6b00ea668153256c0c2103d1ecd7e979d,71.47005268973913,tier0
0xd415b0cc965b84e460fd7e4af58e8efb15c76607,175.68504805059976,tier1
0x2b4a02f0f5ad500e8bc35779ba15e72f086f2084,381.5361299680842,tier1
0x004d22f65549b7471f41350cea296193e76d5ddd,595.9495055131534,tier1
0x5a5aa437f46b7f0c1d6d16bda937296bf62841d4,33.510592901413226,tier0
0x2c81d6045089639dff559c63bfd40941abbcc51d,425.29445349242445,tier1
0x091bf8e0df743439c4bd01c8be6e84af023cad55,39.49249041679105,tier0
0x8d683d44bf45a8485b1a96832508ffa31018cf9a,53.314829850522734,tier0
0x728dc72e7e07b0b1fdcc51fe00cb225195a54bb3,-19777.292988502963,tier0
0x4e53313f575acb89788e455299fe0686cde941e5,1203.985493858107,tier2
0x5be0883e3a609dcef046f0efd7d0f174a638c58e,2.9412884904040495,tier0
0x2e9e2a9297542a61d9f847c8ce65945ffdc465ea,106.8806218157717,tier1
0x76f71031b9f400d30f9aa3d2e5cdef1bdb353ecd,51.52146971066854,tier0
0xb95471bef2b41b05c1978f88809d9b5c482f35c7,9.814487259043169,tier0
0x0bf91f8e89b61b35104dc91d4e0ba92c6e374c26,707.3688986961333,tier1
0x31ece47e8eed2594865e54e8903bcbaa508494eb,136.9150450680957,tier1
0x197f61874cb69b52862df51464a7b2e96838a857,153.37369232646643,tier1
0x5287c3f62b144d8d733f058a1b49d1282a536dc8,853.5960484444976,tier1
0x881548989eff4a8f539166033593793ec0c82d65,59.76811423977156,tier0
0x2d244f32f1df779271f920ebfd54b8d9b9a2bf4b,88.83374751422807,tier0
0xfb164e66f1bed756b95621e3c4d3548a37348461,348.8138393217331,tier1
0xb9876e8cd85e32ea5f9d43e01e21f7c20458bbb1,213.76436739642614,tier1
0x88c770c1ed6c81a09597980f34ae2f341e0fa06e,115.99545281330997,tier1
0xd01883026a3800daac0b9b8a51c964bb20d27d5a,39.546386248495146,tier0
0x037fb1d67e0f8c08184c865dc5202489a2b31f02,488.5782421195755,tier1
0x201e6c9119a7ab9d4e23b6df9cb65cf6846f8199,143.6115208708917,tier1
0x3e2613097cf934f39d7c0954cc3929a5fa3f9fe5,0,tier0
0x0260c3ce84f9535ab3337cd6bd552fbfc4d4bce1,254.20626216860404,tier1
0x0494bd5469eded622044e28a504c4e2a21a14c98,90.64066605715836,tier0
0x4459866db2443257099de5b48e962231916b2b8e,5395.9824440436105,tier2
0xf9f52fdd24aea31e0b9e7959ff13422f405f46c6,97.79819705621291,tier0
0x3d37c786638093c525fe63398852ca1b86767669,0,tier0
0x04e22a3f693c91ca963755c315642c9794870c64,247.80692885492192,tier1
0x3f50141bcf400ad956ba9fec57d584d498719494,78.79876842380791,tier0
0x66ec86208f6646217bf41ffb5be5f7a9898800d7,1403.6279197838007,tier2
0x89c493b8b6decca15dc9ae56d9d289e9923d789d,53.71129179889997,tier0
0x3e6efe606fa13be60494b61bab96cfc9b6cac8be,137.1255376259289,tier1
0x03cd93f0f06253a6a8727ece642da8b793fc4654,51.91585376398027,tier0
0x91d3f45a16ec03d88a43c8e0c28b666972b10e67,-7.967091363248958,tier0
0x6586aaaf9ce2ee33c84049bf97702fbba4390dc2,41.46534499013543,tier0
0x743d51d0a4cebf66054cc74005e2219166346a59,48.01182826954822,tier0
0xbc6c3ad1798bcc6ddca67ea3ca4d784ecb2c8e24,536.9159707961535,tier1
0x08d2cd1ce328580f2abe6957cba8a68bf9cb00cc,23.520932999425277,tier0
0xaaa9df3849a9fb9038c50692383201ba31281dc3,21.642769229255542,tier0
0xc9b0dfb96735217524c5335c4f28b989d3ecf6ad,322.6074516219488,tier1
0x4751872637486d348928823b95dd9409f263efa5,671.4766266105592,tier1
0x8ee96e29386a1217e732fea905299c8b6a20da07,50.88825004091768,tier0
0x713adf40d2cec22b5c044f9ebe9d19f71df17ecb,75.59366952101786,tier0
0xa47f668bdd746c7a287a344d5ef0d193baa9541c,37.34056037618453,tier0
0x8f5d4bd8023c1ee52ed2bdc79ee77c675db02371,74.64890309623684,tier0
0x4b64fe72f3ce8c203d54419208b84396af37d900,1573.479067417207,tier2
0x7b02cb07a6206612e74f72e917c3515f93e9dda5,160.07628353076288,tier1
0x2a8ea5210241dd709fdc85ecea70a7005096ac35,37.082468577263974,tier0
0x5640da22a129f894e2238ab42edf0908999b9d00,173.60869914117367,tier1
0x579c509c0593e4da5ad105c85e0dd0da05ceada0,9.33726940219545,tier0
0x319a41a50623b882d31bb0f0a5a1c9e446ec58c8,1052.9955271046688,tier2
0xc7b61d02dbb092aeac36d6234678e57736ed284b,3711.4319240755367,tier2
0x3fb58db12e22dcca5b9b181c91cdbba3df8fa433,933.0714489395425,tier1
0xa9ae68de552f65bfc98412da6c00db021e54f47e,118.91599474666202,tier1
0xde916abe40998cd479625f9fa08c49fd7687f176,0,tier0
0x5288c85b1b24bf8ed0fd445715d6aabf63cf0a0b,303.14129393944575,tier1
0xf672c5c3d181f4ffecee85e9deeeceb2be06ae24,392.99420675747024,tier1
0xcf4e8347a24adfae32c5bc78c3b74b53f8ffd334,93.44969805223339,tier0
0xff5f3456d59404f607c2628abc01dc4a1f5108c6,19.229164200217085,tier0
0x6ef034c4f21fb02cbac7750861ba3521ec996058,0,tier0
0x0d0b14693218444b585895c4f165cb30cc5eec3e,49.0282180860502,tier0
0x6c6df08bcf0a0db68aaa44b8c4de7f1b67e87d96,0,tier0
0xdc24df63d3853fccbabe947293cbb605ffbaa9d3,456.21380344768426,tier1
0x8c2e4c5f20b0a0cce314aad725a390e254577bd0,21.89927078453032,tier0
0x44225435a11362d1f3c17a365b949676608471a3,104.59553376989344,tier1
0x43ae7aa991b61d4b6ae9b175f00c3c0abbb08f45,26.987723020242168,tier0
0x509ce767b815f9e9174576f8978a93ec752db881,44.56753855588487,tier0
0xb3e41eb7d07db920ff959b7932ab1fde9e9c0247,8500.792422703253,tier2
0x9d3a3b1cc98959b224f91acb7df72c5d6fa0736a,188.7326718840418,tier1
0x0f63a085e833ce949fe639db9467d158ed2f2985,71.67111709610197,tier0
0x8ee6e380abe1c714843ef22c1ea77ac48d9b8f41,8631.201302236328,tier2
0xa6420ed4d10efd359ba02530a492c9c75f16ec42,43.85770492322559,tier0
0xe1dfffaf558e767efa98839a42bccf8d164ddfd5,41.16143411975346,tier0
0xd8b6d41deb779612a8a607579d5e59ea4a224a1b,2.670850024225737,tier0
0xce4cdc815b7093d396f628e9b4c0cb197493dd9c,3572.3861011831987,tier2
0x722682110062caa45aad2c079793ecdb56df93a6,27.95356813731725,tier0
0x43528599308a8242dabfbf31a76b6890ede67112,38.73454184926235,tier0
0xc203979f517bcb505806f3740655bd038b746723,0,tier0
0xd9369d32acbd5860ca671500a04a55601a0acc89,466.9092898533003,tier1
0x5cff50848e3293ed36df64f5f4d1fe72ec32bc07,267.01828087464276,tier1
0xd4ed9ecc531e2e2e6857bb6b4736c15425173808,25.654333764628085,tier0
0x6e5df261177ec98318b77e37fe268ed8cbc30902,122.15081914875589,tier1
0x2e8812cf29447c52e9e6b136d2ee46c9a34c07f8,24.41003431035283,tier0
0xab139b9c4d20e24c632e94e64ca9ed3d31f6b449,589.4875761986809,tier1
0xe48bd4b6fe506ea4fb4d5dde6b9eaf93dbf827c8,7853.014806271867,tier2
0x862a140848c91d87b25a94facf6a00be68a0332d,408.6349032580534,tier1
0x041bfe6cb9f6e37cef70b7e013ad7164c054d044,26094.420066643215,tier3
0x18ec97be3a341f3565dc25ee72d5eb39470754f2,172.9781622262978,tier1
0x013ed2e1a3c09578c499a40b98b53c771508fbc0,382.96814432880564,tier1
0x4a641c1c9faa8f1ad884e7f8e2f337280597d4b4,114.31471257165825,tier1
0x7d7d05defed3ed21731e1a9f6cdabbc780f7a664,38.994891607042845,tier0
0xbb8652ed4f6ccfc77cc2ac2a771b455781b3ae85,2656.189750722975,tier2
0xd559e7bf57cbd41a7bbfd48f55f3651a3055834c,140.79148150259041,tier1
0x0e051dd8605bbd9350e6a3741babbc694cc114df,19.618842309797742,tier0
0xe64bc8eaaa361864f2c501dbecad902f74a99e80,37.33354373356793,tier0
0x9b2fb1f69f9f49eb1b6cb2220e433df21ce96441,340.2193631696954,tier1
0x1a3ca897cf4ad055ccc1b303335500481c774732,2865.6762053142957,tier2
0xe7f4cf8bcceb47d17c158463fd118aa9476388aa,694.7208875930229,tier1
0x6c6b7bd85ef4dd5ce57700bf2fe7dc9c21ac04fb,35.39021492137697,tier0
0x757724eb94e65a4b4b6accd33148e61fbb5d7603,27163.986809583614,tier3
0x95f86b038047ff0c53c752e05befe789680d994b,60.684941383472804,tier0
0x14b51dbaeb36bab0465fb45cfca569eb41802735,56.07849547810043,tier0
0x27eee1af1d285af69829a6378ea9e1aa6a9676d9,150.4829646051903,tier1
0x234dc2857f025f12cb2d4ff6c4c0f4aa561dc2d3,161.47625078091312,tier1
0x204efc4fab4500db57158f001afc18e989241663,308.4351038764481,tier1
0x329594bb84694cc8e953c9a80bf24f2be126769a,31.496531111034813,tier0
0x75f38b2becc42a31b247a7066bb0783fa2515b0f,8.446564271879724,tier0
0x71cdcd46b7420ac204854f4ef97cfd841bb84bc7,578.1823651633403,tier1
0xc1e3b9e2d14e53e39e2f25e7ec8d8a8f4a0dab4b,8373.651618732196,tier2
0xc280ac888d8dc481a9705cdf2f5ca5937a7e0dcc,37.72501599175681,tier0
0xdcc52ac18296370d6d4d7fc101ec68a805c6f8b2,544.4433164430586,tier1
0x5974cc8ed8af67c94ee91480adf3e881415996cd,-4245.883387260525,tier0
0xd46e82576b9e26b1ed759adbc56735ca493659f0,-21.46781567997509,tier0
0x3f07818b4966bef54583428af8eaff97d72abf10,163.8840486181274,tier1
0xdfed678effde4f7f36a20eafb71ff0a8194fb9c8,38.75790350128847,tier0
0xdd3315531c0b523a3ba889949d97aa9ec81aad9e,29.38196433616641,tier0
0x88d97dd2b087efe5916a2ca845d5f730a733f1d3,52.4778205449341,tier0
0x8e465006a05f51471c5bdeb0c8fb6bb7181f06dd,7657.004467074304,tier2
0x571f6ce3de66d6d8620276d4843e6c36d72457e9,155.54457302814393,tier1
0x1501590a53bcbc1cae9c0959f6519a1e7fa1f273,62.046009292795446,tier0
0x34b217e0267fb9d4b48446d86a72ef583fe88ee0,25.771670338498968,tier0
0x3a1ef067223e51e8c03685b65bf9b46eec3d8e36,3479.7861642254707,tier2
0x3cd2fe71b6f5948e2c3d25e0ce5187977f154d43,79.76998120124564,tier0
0x1cf488553a5691761424dbe995a8a8336ea4e975,7493.298860433599,tier2
0xbfbc9190686897bde1f47db6174a94f0c9dff692,1303.380003266698,tier2
0xbaf7d7bacaaf40fd193b78f874b6cb56d3f68727,589.2558159634665,tier1
0x630e6bf52258e16196bf0dcc5d4f3066e505c93d,47.42470166543975,tier0
0x9b809328b338eabfea0605edb2bf98fcbd8d2ec1,137.99095571822278,tier1
0x50a1f292896129c6bd6d6188395da00d53e1bc02,225.62528787078483,tier1
0x9677434c4c73fecc44215044c5df168d1647a14b,86.72191295832575,tier0
0x5cffd0455e89911920ff2a6022a97c306fe39aa3,359.8994918915894,tier1
0x9de0451903c4e62483ad1d0e6ba22901119b9e66,426.3139637879963,tier1
0x4469ca11d9376424324b186a48e100a0b64afa41,3379.4059327432574,tier2
0x3b604a85507cf79b7ba3c65c9d96c8840e0833ea,40.397517014435856,tier0
0xcc529a1eb77449c7a02ffc700faa5ade6f566ee5,5990.399600134857,tier2
0x51fdb3422b2c33dce1014654a4a745e85c763f3b,94.03634311341413,tier0
0xd45338cc672360291806a50085c0da76e6fc73bd,96.02217609648396,tier0
0xcc2c177f331ed952b41bc1ada91352956c05df8c,225.90551337192048,tier1
0xa3051466d1a55caf6222c1f8e9b3d1ef5617cac0,0,tier0
0x9081ab064545f47c47b88ba5602545e08fb7e786,980.2725636387535,tier1
0x934eef27feaa29687985b9bfd5b7f7dd2aeedef6,188.2893323595366,tier1
0x5398e61c89d1ff02c1c72286131aa4262e52e21e,76.86608487543728,tier0
0x37be3d4baadf69dbb8f308d2072bdd3db115d257,0,tier0
0x67ba6b63c52048b14db6cc82a2f97b85e946c9c0,327.772381525492,tier1
0x69d3b2b0f907f9d50e4e12bc8f481a3f421d5a27,0,tier0
0xa3936ba5413b34b1edf3c4106d1ea3795abcd0f5,40.869465332623356,tier0
0x511b2c0d3db7f86e1f32c668a8c36a78d1f2e998,59.230902354620525,tier0
0x6af9ebfcdaced40f6888d73774d42d7b67faa427,0,tier0
0x3d46b811aa1d8f4bdbe288533c9921825affdce5,0,tier0
0x5eb455623490c984256e714b37fe7eee93e52131,1256.7975867629314,tier2
0x9fb2d3a622c530552e1ac8dd9d6f28717347a02b,64.35461415365313,tier0
0xc25e95315790d4752566736a9ba1e5f66550046b,53.310674598044876,tier0
0x3f4daf2e7ba6ba7da6666dab13863a145c993b7f,48.111700764984704,tier0
0xd20c5b5df1accc7d4005b1e7ff9a5d4d08537199,107.34100749942782,tier1
0x046f167ad142f7d4d1c354bc5c115f5bc4e2e43b,2.6681905228500837,tier0
0xbaa793c9c731b1a24c582ab71602fef6124b0925,49.540954655043706,tier0
0xb3c33ad4f2ec029b711c64938638d243222f9017,32.07446713185203,tier0
0x94e8d85f00931bfb7698714a141224980eda929c,0,tier0
0xa56bbd89fa2ad0ca69ce42bf39d499122e2adc0b,64.02740623402251,tier0
0xe93a5f4ca51d7c157af00643c107d1d9af42b1cd,0,tier0
0x745079b8cc2fb20f7a5f65f9c71c14064c0c2d42,0,tier0
0xc9e9358b4fd98cdc2cc82867fdfca90e43c1fb22,58.76479053035469,tier0
0x8eb2eb7f6e73f4345fbfc645972793f78ca81284,56.892462985280005,tier0
0xbb235ce05f38a0047f36186739d4bb4f6a1647f7,2039.7726360606318,tier2
0xdbfe849d6d94b19430a8aadaba0ef60d61c70575,100.30665767912078,tier1
0x51b02f6ea4bba0afbe10a98c9efa5841b362f029,325.0391135980865,tier1
0x386dc6e0a00498b2a04e16f2163867a1c17b3ca3,0,tier0
0x36128210c9e02c8af8021aa8447492014adc3b58,98.79960215031412,tier0
0xa30a66cec4c009c7221c27c45a80a7e5b8465adb,18.697523208324693,tier0
0x9599d382f839263a6612fab0db28a0ee5dbcebb7,621.0976482328197,tier1
0xf79ddbea93a5728c1637b765cc229b7b1f7b7b82,322.29654695920976,tier1
0x734444ddf689a4ef56a3780c870198f307758022,31.489719314273692,tier0
0x845e6fe98a305ea7a343a7323e99260fd1d637f9,905.6814466981019,tier1
0x93e8409b07721e2ac43792517f91c0d4cdb16071,36.42951286958283,tier0
0xb5a9d5c296251c99974cfac2c7139d59bf91f325,2593.618102126143,tier2
0x9ed2c2d47703b6475f014c7aa02921a18a931a04,128.41941107372512,tier1
0xc35002fa2133a8d2bbce8359213a12b548cea03e,69.43549703929581,tier0
0x3e82730d5753b8c46f15162bf5700d9c5c13de09,0,tier0
0x555069eb928acf1e20e0db02354b32760e515f4f,64.64636169650625,tier0
0x124defff0fa4dfe9a84238a0dd78d5f9f1df2392,7766.393045674202,tier2
0x0dc0b63b2e55b5ab2c17c0b708ea8dcd5e2464d6,80.55653337035375,tier0
0xce5c2e9c76faa6d9e236661df4721ef925cded4e,31.386538833226425,tier0
0xdefc97de484ed149190ec18ea181be40ffcef5b1,990.6359527068656,tier1
0x1aa13213a0bb2c1ccd393c23275687372589a073,3661.474286874271,tier2
0x41fbcdce132189bcfda11e2627cf98f2b7be1fec,186.94842926654246,tier1
0xcf053cd97db53e930e03ca1e6dab3c7507b6e2fb,-4.547473508864641e-13,tier0
0x7279ba15bfd1f111f745f1583d45cfd5d5366554,74.7845386072882,tier0
0xcf5d07ea3d946d06265eb8896478e5293bb965d4,342.41141114202577,tier1
0xcd46f8810dd264ccf02fd56be284d5ca798f22ea,53.41718812546897,tier0
0xc0a98e6477003e2e889a774dd5e75cce6e4d8a68,53.48962492653311,tier0
0x1d88e290dc11a035e986099bb725674d1ef9e512,172.0006071577244,tier1
0x49606894e83cce1bb0a4e57269d743793f723d57,181.620645458134,tier1
0x4f0ed8a9308941e7c39458946c76e6324855cc82,38.99479509829991,tier0
0x693a181b4f670b0c5c5679a17f552ca389d76fd0,64.09430493867102,tier0
0x10d106cc820a13672b640979d9fc070044a7061a,0,tier0
0x5a51b0a11ca2ea2b216253f635b58bd087555980,218.54710560745733,tier1
0x4368e6823f52705f0aa85fa8164d3512979ecbd5,30.548885167365235,tier0
0x6cbeba99ee49e644307f8db0718bcc01e7921a06,71.47066427021318,tier0
0x7ec35ce100de26fc319b45c994e8db1cb76b459f,235.58704464886824,tier1
0x295f6c95d617a1003325109ee3732350b093451c,1983.9397650110586,tier2
0xc46bec959e700ff5b8a45acd8a8cccf6a74dc678,0,tier0
0x8b255880e02b0fdfaf43e912544e22b9fdac90f8,68.67281667066867,tier0
0xc971ffe827a3c9add3cae867b92a57788b86258b,44.33123985590001,tier0
0xe874c3519cb9f58e80b56ec7465ad8f354e0a329,53.62924216250366,tier0
0xcd4a50c00f0bb992aa96ab375388a5bd4c251080,651.2499488498419,tier1
0xcc9c7a0818811a90adab2b903b81fa977467814f,229.50247123993756,tier1
0xdb745bdfd8e86e5f6d725867970ab1e9c2d46278,103.22204204008402,tier1
0x7b63525bd0c9b6d688344351081bb3ed0fec449e,129.13034299738516,tier1
0xcdc8dd925b68b77b19f1b7cefceae8a7cb073203,143.7040714376098,tier1
0xef600e0869067c71f8502869db0d061374f0ff0b,1588.26495686107,tier2
0xd99d9aa2995cea75f601a22ddad07a54d3fb9a20,104.20907284243279,tier1
0x79dfc4e39c88864490d4511d9db76694bf733e42,0,tier0
0x74b9365ecc3ab05adcd2846bea35f044ac0c0240,42.711862801365285,tier0
0x36cd4e5766e09c4e86d04a8f8812021e84644ed6,712.906028949029,tier1
0xb425d2e851c2ecfbb48cbbd65a802e3d551652e9,0,tier0
0xf7292345d6d80ca33fd8951ae9a2edb25f09866a,0,tier0
0x009b5e781a1d5b97fd8050d3437ee2e20fe3db4c,559.6267576582621,tier1
0xf88bdcaf403557f88b4e90d25731299b726ee4e4,517.9762927695818,tier1
0xb201ab03a0c10ebd7a9b00958fea4724ad1be2c8,478.99789300127776,tier1
0xa3d2e888a917f9b2c78ae617fb8228aca1ae12a7,91.01454563175517,tier0
0x3b6f1c2c24845ed1500b6c80748553c76ba6ccd9,-154.15061243914175,tier0
0x543c00ad88c82255a943998f8104ea0eed47aa9d,134.10572395003175,tier1
0x7ff84c042fca5023e4f1e77333ea93be50da1539,41.051301648882564,tier0
0x0c6b9cbd6fc1cb4eca2dd8481eb226590eb2f0d5,32.09034792776996,tier0
0x42781603b3243013ec60794183cab370be011a80,42.91383167476322,tier0
0x268bcbec4fed9ebc444db1bd0f2074f5482475ab,43.01225311882948,tier0
0x89eb60e0f1d88ae71e8c0416c4f72734d6133252,180.30224419657273,tier1
0xedd138f8b6652950d79349169f9e65b603bdfb05,65.0666975959771,tier0
0x16e3dd6eeb57864d2aaa74f4fca943e83bb9f581,335.23909387448185,tier1
0xdbdd45d69b2f4535f4f38386ee15ebbd802df6c4,105.02643993056824,tier1
0x939cb01c24f86652428da2a81eb94cf1e2b676d5,26.84588110989233,tier0
0x3f4175f10d584154496ddc660ff465119109a71e,51.82080098581297,tier0
0xd726b690fa0c4ebacc93753743b743f053452aea,53.67732004932027,tier0
0xd09b1b702d4f867030945eef530e7a674026dfe7,144.666978388181,tier1
0xda23a87599dfa40a42a4cb3461fc602656239533,108.23453208293547,tier1
0x073449e7f3a34b9ad150f0522a47424a9def6850,1564.8807155923369,tier2
0xbabc7edb3a6a374e487fd83a09cb66e5d942624b,26.626985839585803,tier0
0x2d1c1950bc13776a2b3fee8e73b739e6b6b540cc,71.58050304804324,tier0
0xc79df89a1b0aaae239132affc869022554dfc645,11062.441400485202,tier3
0x689c30ecbf063d792c59695465a7327d6013ed6b,128.37133789137368,tier1
0x5961d50dae7750b72c2bd250c79a80638db63c96,16.269652627886206,tier0
0x998b34241a2dda422741417a5aa7f13b2f534c0a,15.617564289171861,tier0
0x4a79a7c04fadc273aefc37cf4a095545bed150c9,92.97630089318224,tier0
0xf6690e294626b6ea244b45da63e57714b09c3a92,0,tier0
0xe35b35f534245b820a2618c77ac31e5720696bea,102.28307259171706,tier1
0xbf4676a88425962ee2868a8bb7702238b9df12fb,6261.630785767307,tier2
0x6171c39340dcde3727e932b82ea4ca7e1b2b796e,0,tier0
0x233fe1e757ce0275afc2ca446265ec5eea71a133,64.87725415951395,tier0
0x104c6cdb9bfbb967cae86be8405cb96e178e3edb,676.7654836866149,tier1
0x3a163cf907c9555f273a249e9cb69acd78c3e68c,0,tier0
0xdec7f7a004373d5bdaeb2f8a14f6c05cadedf0ad,43.32400055290311,tier0
0xec32ff9dd0d6280540ec3160f4bf4daa8c558a78,68.99032573046085,tier0
0x1e3bfefd7d671731d8f1ae1960f5f4ba2239a5c1,182.22430250870346,tier1
0xf7f8822f32463a0fb1aabe139ad78a16ee07ea20,1378.7158679611714,tier2
0x5523729736f9e7e0726cc7a48d89bf9922067cb9,59.8459554991911,tier0
0xd51a1045b1847d1e39997d33fa4399640b85d1f6,1151.9320098363487,tier2
0xa76ae34a4d900e5ba8d9a5c832f1d9d28bc850be,124.11922034094297,tier1
0x48b22419434718416c0b55bb8d6b5e58b2fd64d6,94.24015156711266,tier0
0x2365d4b7288a24cfad69f81cad2efb828ad68599,77.17092064367459,tier0
0xc6da9641a0f16042c2971f9a6f0bff64cb4c8bac,634.5618646899916,tier1
0xc6edab4bbd44536d20620e3d29c72d4512a3125c,44.17721512809414,tier0
0xf0f1d4d13491f51e33a6008c6793671f37aa87ba,377.1225685043297,tier1
0x39b946e35b3dc215455cc95b446edd8368928d10,781.096733909338,tier1
0x30bc507596d1791318c40e6d59cb60814baec0ac,123.91170100510664,tier1
0x246ffc2612e022d1dc67de53d991e11c018e567f,64.95186805265234,tier0
0x8ef4428b6f255359ff3b0ccae4e54c576c660173,78.74105888379839,tier0
0x113924f890e023186480cd9ae88ecdd123766272,77.9717312402783,tier0
0xc8da785e418c979d85e39d0367b9fb51e913e004,105.77876775714377,tier1
0x262e5d20a5c804b184a96b4ccf44c994b3326bf8,53.91513775390668,tier0
0xc934974a3839bc1fa6ac6d42c66ec1c363c8d981,117.68336169397877,tier1
0xeab637b6a227d04f00efa2799b3ad9ac2bfc028a,97.04129847529796,tier0
0x7dc46dc764acca3fc30118067d644afc79bfafe4,216.684803008865,tier1
0x30c98ab8fb66212634bf284f3c13b1e1fe61b3ce,15.686765090255257,tier0
0xd8a415f15d41ebe85f0de0e28e0f31794cd685c4,118.71722437193661,tier1
0x808b5a53f6f18e435b5c051201d011b47cc5f553,-1.4210854715202004e-14,tier0
0xd154ea2936bcb21b0d1123689fd557582c553bd7,0,tier0
0x709302ead3889eac48fd990076820762bfa69866,132.0737694655958,tier1
0x59fd1e58ab6e4326b49230f4d96785b93cbd0e87,2350.0327394870887,tier2
0x4f2cc1af9aeca39ed06b7552079da83ce93eada5,36.80620544553362,tier0
0x0d3e08a1c01118d9a7f7201926364ea546d2da4d,426.45495419014765,tier1
0xb3cf2fef2cc938d40a4efa6c172958a64975b8c2,38.04570083437538,tier0
